mape,smape,rmse,mase,coverage,n_scored,mean_h,commodity,model,kind
0.1030105059665218,0.1026666962639216,154.1527972333287,1.2814835050291329,1.0,7,3.857142857142857,"BOX PANEL,SIZE:300(A) X 350(B) X 175(C)",Gaussian process,single
0.0566682568745136,0.0571916920884556,96.19970070584752,0.726152153191097,1.0,7,3.857142857142857,"BOX PANEL,SIZE:300(A) X 350(B) X 175(C)",Ensemble: top-5 mean,ensemble
0.0561976602617434,0.0571449196492661,92.45448383990768,0.7207686899114472,1.0,7,3.857142857142857,"BOX PANEL,SIZE:300(A) X 350(B) X 175(C)",Ensemble: inverse-error,ensemble
0.0606544420577361,0.0610159684308666,100.85294728968807,0.7745678722170605,1.0,7,3.857142857142857,"BOX PANEL,SIZE:300(A) X 350(B) X 175(C)",Ensemble: annealed weights,ensemble
0.0603941361243964,0.0602548762561792,107.6815190648098,0.7718262413893935,1.0,7,3.857142857142857,"BOX PANEL,SIZE:300(A) X 350(B) X 175(C)",Ensemble: greedy selection,ensemble
0.0217735200185765,0.0213936972714106,72.98355979260008,0.072077788520753,1.0,5,9.2,"MPCB,16A",Naive (last price),single
0.0853848983521712,0.0778785827815174,293.2905111699535,0.2851597293807091,1.0,5,9.2,"MPCB,16A",Seasonal naive (12m),single
0.046758398681035,0.0448935683362753,140.44276280097475,0.1550396859087721,1.0,5,9.2,"MPCB,16A",Drift,single
0.0410220554093267,0.039537906988678,130.41209333778744,0.1370922581537297,1.0,5,9.2,"MPCB,16A",Moving average (auto-k),single
0.0232541620620526,0.0228654042325527,73.5476492343491,0.0771039394478154,1.0,5,9.2,"MPCB,16A",Simple exp. smoothing,single
0.0392074689269624,0.0376350344965931,135.1955040646209,0.1287060453431255,1.0,5,9.2,"MPCB,16A",Holt trend (damped-auto),single
0.0723570939014874,0.0719204558904973,183.8766008137935,0.2419608512641969,1.0,5,9.2,"MPCB,16A",Holt-Winters seasonal,single
0.0264669043625121,0.0259789349925424,79.15156668932732,0.0878723504478524,1.0,5,9.2,"MPCB,16A",Theta method,single
0.0496310741193053,0.0517577667938118,148.58072795356236,0.1670275496792466,1.0,5,9.2,"MPCB,16A",Linear trend,single
0.0291926223307619,0.0299119532611637,86.421999301477,0.0984017100334336,1.0,5,9.2,"MPCB,16A",Autoregressive (ridge),single
0.0511267532514391,0.049679877590882,126.80887271158768,0.1689293229470781,1.0,5,9.2,"MPCB,16A",Random forest,single
0.0599137503314725,0.0578761708304587,148.52750066126964,0.198219058200136,1.0,5,9.2,"MPCB,16A",Extra trees,single
0.0509972458227033,0.0491972310752503,139.0821253751378,0.1686032434073003,1.0,5,9.2,"MPCB,16A",Gradient boosting,single
0.1088408414056943,0.1022227934968332,261.3628745280398,0.361115738450776,1.0,5,9.2,"MPCB,16A",Hist gradient boosting,single
0.048768271735326,0.0472581126715323,127.64085718606262,0.1618436695893821,1.0,5,9.2,"MPCB,16A",Support vector (RBF),single
0.0714340717612712,0.0668618480055219,226.28019584539797,0.2382155791123323,1.0,5,9.2,"MPCB,16A",K-nearest neighbours,single
2.5567488929553764e+20,1.9999999997736544,7.799256786584991e+23,8.315948254346809e+20,0.4,2,3.0,"MPCB,16A",Neural net (MLP),single
0.0472418413886023,0.0460943427848407,133.74241431541944,0.156033869147457,1.0,5,9.2,"MPCB,16A",Bayesian ridge (lags),single
0.0355372697354121,0.035610365493794,83.23239773003469,0.117878361886026,1.0,5,9.2,"MPCB,16A",Gaussian process,single
0.0668426093361951,0.0635090804523279,186.32435896836571,0.2211002030275589,1.0,5,9.2,"MPCB,16A",Ensemble: top-5 mean,ensemble
0.0500527232599533,0.0484765008213486,127.22000466672412,0.1654509610548887,1.0,5,9.2,"MPCB,16A",Ensemble: inverse-error,ensemble
0.0457050639062096,0.044690938136038,114.81868204576728,0.1522745210164488,1.0,5,9.2,"MPCB,16A",Ensemble: annealed weights,ensemble
0.0714340717612712,0.0668618480055219,226.28019584539797,0.2382155791123323,1.0,5,9.2,"MPCB,16A",Ensemble: greedy selection,ensemble
0.1055001202635624,0.1055673096782424,89.09550124067155,1.314103920130723,1.0,8,3.0,"BOX PANEL,SIZE:225(A) X 225(B) X 100(C)",Naive (last price),single
0.0866258512756305,0.08178503278636,69.20596216336013,1.0339332324561232,1.0,8,3.0,"BOX PANEL,SIZE:225(A) X 225(B) X 100(C)",Seasonal naive (12m),single
0.1073837869425249,0.1068353257311236,91.01884491663628,1.3332542014259343,1.0,8,3.0,"BOX PANEL,SIZE:225(A) X 225(B) X 100(C)",Drift,single
0.0697195488736001,0.0702767600354189,56.51081350693335,0.8751360421256464,1.0,8,3.0,"BOX PANEL,SIZE:225(A) X 225(B) X 100(C)",Moving average (auto-k),single
0.1005060980488158,0.1010953711133019,85.5004994180353,1.2552041722706484,1.0,8,3.0,"BOX PANEL,SIZE:225(A) X 225(B) X 100(C)",Simple exp. smoothing,single
0.1025469923184188,0.104129631992146,88.27013851430354,1.2863223312488592,1.0,8,3.0,"BOX PANEL,SIZE:225(A) X 225(B) X 100(C)",Holt trend (damped-auto),single
0.0701236036675551,0.0737837214027054,64.59131352959432,0.914357211548284,1.0,8,3.0,"BOX PANEL,SIZE:225(A) X 225(B) X 100(C)",Holt-Winters seasonal,single
0.0898720561372045,0.0907164660179517,78.26031717246451,1.1237061525875465,1.0,8,3.0,"BOX PANEL,SIZE:225(A) X 225(B) X 100(C)",Theta method,single
0.1500147577958179,0.1347363934959765,102.90141826363892,1.816736166151688,1.0,8,3.0,"BOX PANEL,SIZE:225(A) X 225(B) X 100(C)",Linear trend,single
0.0902433542142328,0.0901982473582458,68.69401269766719,1.1287090812931204,1.0,8,3.0,"BOX PANEL,SIZE:225(A) X 225(B) X 100(C)",Autoregressive (ridge),single
0.0922750968639839,0.0908180491636046,80.08090144293017,1.1363424904855406,1.0,8,3.0,"BOX PANEL,SIZE:225(A) X 225(B) X 100(C)",Random forest,single
0.0903752704179278,0.0874540419336271,75.29263849188015,1.1024974655930349,1.0,8,3.0,"BOX PANEL,SIZE:225(A) X 225(B) X 100(C)",Extra trees,single
0.0787114572200484,0.0761211124685112,67.08025370765603,0.9578091801478564,1.0,8,3.0,"BOX PANEL,SIZE:225(A) X 225(B) X 100(C)",Gradient boosting,single
0.1145582774379482,0.1023154490895257,107.33826083292956,1.3429469846560895,1.0,8,3.0,"BOX PANEL,SIZE:225(A) X 225(B) X 100(C)",Hist gradient boosting,single
0.1242997104116446,0.1165385652392054,87.43318142592453,1.5249897867055828,1.0,8,3.0,"BOX PANEL,SIZE:225(A) X 225(B) X 100(C)",Support vector (RBF),single
